hour_of_day,day_of_week,district_type,lighting,cctv_density,population_density,historical_incidents,road_type,danger_level
23,6,4,0.0,0.167,0.222,8,2,7
7,4,2,0.426,0.053,0.443,38,2,7
14,6,1,0.819,0.293,0.43,20,2,4
20,4,2,0.663,0.223,0.225,21,0,6
12,5,2,0.439,0.094,0.376,21,1,5
6,0,3,0.653,0.568,0.731,17,2,4
2,1,2,0.113,0.007,0.0,25,1,9
8,6,2,0.73,0.0,0.237,21,2,6
5,4,3,0.327,0.491,0.628,21,2,5
17,0,1,0.928,0.345,0.596,9,1,2
17,1,0,0.785,0.833,0.703,15,0,2
1,5,1,0.412,0.356,0.251,17,2,6
17,2,1,0.903,0.64,0.734,0,3,1
11,1,0,0.935,0.731,0.638,6,1,1
3,4,2,0.06,0.321,0.0,30,0,9
1,6,2,0.039,0.111,0.0,34,0,10
17,6,2,0.719,0.2,0.418,7,2,5
16,4,4,0.395,0.0,0.16,2,3,4
1,6,2,0.039,0.111,0.0,34,0,10
4,4,2,0.1,0.0,0.0,36,3,10
16,3,4,0.729,0.163,0.351,0,1,2
10,2,2,0.359,0.171,0.115,26,0,6
12,1,2,0.542,0.0,0.271,34,0,6
0,4,2,0.102,0.206,0.0,18,3,9
17,3,3,0.741,0.522,1.0,19,0,3
17,0,0,0.96,0.873,0.77,10,3,1
0,0,4,0.201,0.019,0.211,13,2,7
15,3,1,1.0,0.605,0.624,11,2,2
0,6,2,0.164,0.061,0.0,18,3,10
18,2,3,0.745,0.312,0.918,34,0,5
7,4,1,0.964,0.423,0.632,1,2,3
14,6,0,0.982,1.0,0.645,22,1,1
6,5,3,0.603,0.497,0.828,8,1,5
5,0,4,0.096,0.0,0.132,0,0,7
5,6,1,0.358,0.376,0.105,10,2,5
2,6,2,0.0,0.238,0.0,33,3,10
11,6,1,0.733,0.477,0.542,0,1,2
10,1,2,0.516,0.031,0.302,27,3,6
15,1,0,0.969,0.708,0.697,4,3,1
2,3,1,0.221,0.344,0.277,22,0,5
0,1,1,0.266,0.33,0.291,1,2,5
13,5,0,0.921,0.847,0.81,9,3,1
0,1,2,0.096,0.035,0.053,22,3,9
6,2,3,0.716,0.532,0.66,24,3,4
5,1,3,0.217,0.246,0.577,20,2,6
13,2,1,0.851,0.434,0.686,8,2,2
3,5,2,0.241,0.566,0.0,16,1,9
5,5,4,0.263,0.0,0.0,0,2,6
1,3,2,0.0,0.198,0.0,6,0,8
21,0,4,0.0,0.0,0.397,2,0,6
17,1,4,0.602,0.189,0.484,0,0,2
8,2,2,0.65,0.228,0.245,28,3,6
2,1,2,0.139,0.0,0.003,24,2,9
14,1,4,0.492,0.205,0.319,0,2,3
17,4,0,0.945,0.685,0.699,24,1,2
10,2,2,0.579,0.243,0.09,20,3,7
16,3,0,0.912,0.767,0.532,0,3,1
22,5,1,0.336,0.23,0.616,16,3,6
9,1,2,0.481,0.386,0.373,24,3,6
19,3,4,0.608,0.312,0.549,0,1,3
14,1,1,0.962,0.34,0.395,5,0,2
20,1,4,0.354,0.151,0.187,14,2,6
20,2,2,0.566,0.064,0.332,28,1,7
3,4,4,0.0,0.0,0.124,13,3,8
18,2,3,0.562,0.235,0.984,10,2,4
0,6,4,0.0,0.184,0.0,0,0,8
2,4,2,0.103,0.103,0.0,49,2,9
22,1,4,0.057,0.038,0.293,3,2,7
7,4,1,0.953,0.553,0.643,23,1,3
21,1,2,0.204,0.115,0.152,33,0,8
18,1,4,0.539,0.396,0.498,11,2,3
2,6,2,0.226,0.465,0.0,42,3,10
5,2,4,0.0,0.0,0.0,0,2,7
8,2,2,0.656,0.0,0.476,22,2,6
18,0,2,0.475,0.391,0.588,23,2,5
3,5,2,0.055,0.125,0.0,44,0,10
0,1,1,0.455,0.407,0.328,0,3,5
19,4,0,0.947,0.799,0.875,3,2,1
12,1,1,0.877,0.243,0.555,3,3,2
17,4,1,0.873,0.191,0.827,0,0,2
3,1,2,0.0,0.22,0.0,28,3,9
9,6,1,0.898,0.01,0.651,15,0,4
6,5,1,0.754,0.301,0.74,17,2,3
14,0,0,0.898,0.72,0.437,8,1,2
0,2,1,0.214,0.632,0.533,15,3,5
3,5,1,0.485,0.363,0.108,16,3,7
5,2,3,0.359,0.205,0.367,2,2,5
7,4,4,0.489,0.056,0.503,0,1,4
17,5,0,0.773,0.66,0.924,10,1,2
9,0,0,1.0,0.897,0.745,11,1,2
4,4,2,0.1,0.0,0.0,36,3,10
3,3,4,0.072,0.012,0.031,7,2,8
2,5,2,0.25,0.32,0.0,29,3,10
3,1,4,0.063,0.29,0.113,3,0,8
20,6,2,0.573,0.0,0.0,34,3,9
3,4,4,0.155,0.148,0.089,8,2,8
12,3,1,0.87,0.343,0.532,0,3,2
17,2,3,0.712,0.382,1.0,38,1,5
21,3,1,0.065,0.082,0.479,15,0,6
5,0,1,0.452,0.234,0.108,3,1,5
5,4,2,0.126,0.022,0.0,40,0,8
6,2,2,0.719,0.389,0.159,19,1,7
10,0,2,0.76,0.134,0.313,30,2,5
18,3,1,0.875,0.379,0.7,15,1,3
19,1,1,0.708,0.348,0.807,0,1,3
17,1,1,0.925,0.601,0.683,9,0,2
7,4,4,0.472,0.142,0.556,0,0,4
17,0,0,0.922,0.872,0.928,8,3,2
1,2,2,0.168,0.165,0.0,33,3,9
0,3,1,0.298,0.342,0.302,5,2,5
20,0,3,0.787,0.474,0.868,15,3,4
20,0,2,0.525,0.0,0.2,36,3,8
4,1,3,0.218,0.469,0.671,27,1,6
0,6,1,0.293,0.228,0.097,14,0,7
6,3,1,0.7,0.401,0.479,7,1,4
14,4,1,0.563,0.547,0.503,26,0,3
16,5,2,0.56,0.291,0.084,39,2,6
4,6,3,0.166,0.486,0.466,20,3,7
9,3,1,0.824,0.162,0.673,10,1,3
7,6,1,0.809,0.329,0.552,6,2,4
22,6,4,0.093,0.0,0.426,1,2,7
5,1,4,0.0,0.074,0.008,7,1,7
22,6,1,0.149,0.0,0.381,12,2,6
18,3,1,0.821,0.478,0.696,1,1,3
19,2,0,0.902,0.769,0.885,10,2,2
8,0,4,0.422,0.302,0.305,0,0,3
21,0,2,0.069,0.176,0.329,13,2,7
2,2,1,0.36,0.174,0.181,19,0,7
16,5,2,0.528,0.221,0.343,9,2,5
16,3,1,0.72,0.321,0.676,13,3,3
5,3,4,0.0,0.379,0.0,5,1,6
12,5,1,0.895,0.29,0.548,5,1,3
14,1,2,0.52,0.039,0.043,28,3,7
3,4,4,0.158,0.191,0.134,0,2,8
9,4,2,0.604,0.206,0.288,25,0,6
22,6,4,0.093,0.0,0.426,1,2,7
19,4,0,0.947,0.799,0.875,3,2,1
2,5,4,0.0,0.274,0.0,4,0,8
19,4,2,0.605,0.108,0.356,25,0,6
14,6,1,0.953,0.226,0.442,15,0,2
2,3,0,0.478,0.802,0.392,19,3,5
2,1,1,0.377,0.372,0.03,11,0,6
1,2,2,0.168,0.165,0.0,33,3,9
19,4,0,0.947,0.799,0.875,3,2,1
4,3,2,0.0,0.315,0.0,24,3,10
19,1,1,0.833,0.303,0.462,0,3,4
2,6,2,0.0,0.238,0.0,33,3,10
12,1,0,0.954,0.511,0.702,15,2,2
1,0,2,0.065,0.118,0.0,42,2,9
4,5,1,0.399,0.453,0.179,0,0,6
21,4,3,0.233,0.624,0.777,17,1,5
0,5,3,0.122,0.598,0.422,21,3,8
1,3,4,0.049,0.0,0.152,0,2,8
3,3,2,0.08,0.095,0.012,32,1,9
20,6,2,0.573,0.0,0.0,34,3,9
3,6,2,0.217,0.0,0.0,29,3,10
7,2,3,0.739,0.551,0.928,35,1,5
15,6,4,0.4,0.005,0.373,7,3,4
0,1,2,0.096,0.035,0.053,22,3,9
18,5,1,0.835,0.209,0.577,0,3,3
4,2,1,0.291,0.411,0.053,3,0,6
7,1,2,0.638,0.314,0.301,16,1,6
11,5,2,0.738,0.257,0.217,24,3,6
2,0,4,0.184,0.0,0.0,0,1,8
14,2,1,0.868,0.555,0.442,6,3,2
4,5,1,0.454,0.206,0.089,11,0,6
21,1,2,0.217,0.409,0.341,32,3,7
14,3,1,0.964,0.431,0.553,1,2,2
10,6,0,0.811,1.0,0.708,13,2,1
2,2,1,0.1,0.103,0.135,12,1,7
20,2,4,0.415,0.104,0.217,7,0,4
12,3,0,1.0,0.844,0.621,30,2,2
21,4,2,0.0,0.443,0.078,24,0,7
0,6,4,0.16,0.1,0.0,1,0,9
18,6,0,0.721,0.689,0.957,0,3,2
12,6,0,0.907,0.507,0.607,11,1,1
17,4,1,0.812,0.398,0.802,2,3,2
23,6,4,0.12,0.175,0.445,9,0,7
19,2,3,0.776,0.539,0.8,18,3,4
22,6,2,0.114,0.21,0.145,41,3,10
4,0,2,0.285,0.14,0.0,27,3,9
3,2,1,0.163,0.178,0.153,14,0,6
3,6,2,0.217,0.0,0.0,29,3,10
8,2,2,0.62,0.27,0.363,18,3,5
18,6,1,0.922,0.415,0.656,0,2,2
9,6,2,0.631,0.213,0.227,18,2,6
3,4,2,0.003,0.565,0.031,29,2,9
23,1,4,0.132,0.053,0.198,8,0,7
0,4,2,0.102,0.206,0.0,18,3,9
18,1,2,0.504,0.0,0.399,14,0,6
13,2,4,0.463,0.0,0.458,0,3,3
3,4,2,0.029,0.097,0.0,11,3,9
22,2,2,0.101,0.303,0.199,43,0,8
2,3,1,0.339,0.028,0.224,18,2,6
22,5,2,0.14,0.0,0.132,16,2,9
7,3,1,0.71,0.398,0.523,22,2,4
11,2,2,0.605,0.0,0.297,34,3,6
5,5,2,0.051,0.397,0.0,30,0,8
2,5,2,0.25,0.32,0.0,29,3,10
11,1,4,0.489,0.333,0.055,10,2,4
14,3,1,0.886,0.449,0.665,4,0,2
3,4,4,0.158,0.191,0.134,0,2,8
14,1,0,0.908,0.567,0.7,1,0,2
17,2,1,0.903,0.64,0.734,0,3,1
19,4,2,0.632,0.234,0.419,24,2,6
4,5,4,0.083,0.0,0.0,0,1,7
12,1,1,0.759,0.314,0.521,6,2,3
11,1,1,0.623,0.117,0.48,0,0,3
11,4,2,0.468,0.142,0.007,16,3,6
8,3,4,0.366,0.0,0.385,10,3,4
7,2,2,0.537,0.273,0.398,14,3,6
9,2,2,0.461,0.315,0.257,31,3,8
4,4,4,0.021,0.086,0.247,14,3,7
0,0,2,0.102,0.283,0.001,36,3,10
14,0,2,0.588,0.406,0.231,9,3,5
3,5,2,0.168,0.0,0.0,12,3,10
23,2,0,0.293,0.906,0.597,16,2,4
18,0,2,0.65,0.0,0.512,21,0,6
20,4,1,0.75,0.339,0.586,15,3,5
18,4,2,0.563,0.033,0.459,26,0,6
4,1,1,0.153,0.381,0.162,25,2,7
22,3,1,0.146,0.104,0.495,21,3,5
23,6,4,0.106,0.187,0.283,7,0,7
2,6,2,0.0,0.238,0.0,33,3,10
1,2,2,0.063,0.254,0.0,12,3,9
14,6,2,0.553,0.0,0.145,23,3,7
18,5,2,0.51,0.0,0.407,21,3,6
5,4,2,0.03,0.156,0.0,32,0,8
7,6,1,0.744,0.155,0.579,2,1,4
0,6,2,0.164,0.061,0.0,18,3,10
22,2,2,0.215,0.455,0.142,25,1,7
18,1,3,0.55,0.241,0.779,26,0,5
17,6,1,1.0,0.336,0.761,0,1,2
16,4,1,0.711,0.017,0.528,21,3,4
20,6,2,0.573,0.0,0.0,34,3,9
6,6,2,0.593,0.178,0.188,36,0,7
23,1,2,0.166,0.118,0.217,35,3,8
13,4,0,0.904,0.554,0.665,3,3,2
3,0,1,0.124,0.287,0.24,19,1,6
17,3,1,0.649,0.317,0.728,8,0,2
9,3,1,0.65,0.41,0.726,13,1,3
19,6,4,0.353,0.103,0.496,5,3,4
6,1,1,0.942,0.399,0.417,10,1,3
20,0,3,0.83,0.297,0.745,19,2,5
12,1,0,0.72,0.733,0.488,31,1,3
16,5,2,0.76,0.186,0.081,16,3,6
15,1,0,0.969,0.708,0.697,4,3,1
6,6,0,0.865,0.811,0.739,12,0,2
22,6,2,0.114,0.21,0.145,41,3,10
1,6,4,0.0,0.134,0.0,3,2,8
17,4,1,0.838,0.366,0.744,3,0,2
17,0,0,0.96,0.873,0.77,10,3,1
22,6,2,0.114,0.21,0.145,41,3,10
3,5,2,0.055,0.125,0.0,44,0,10
13,0,0,0.96,0.684,0.672,19,1,2
3,2,2,0.033,0.32,0.033,26,3,9
13,2,1,0.848,0.302,0.515,23,1,3
15,4,1,0.731,0.594,0.514,8,2,2
13,0,0,1.0,0.786,0.713,13,2,1
3,2,3,0.187,0.065,0.539,18,2,7
9,3,2,0.741,0.111,0.187,31,1,7
2,3,3,0.039,0.359,0.331,8,2,6
9,2,2,0.449,0.09,0.248,30,2,6
4,1,2,0.209,0.113,0.0,16,3,9
18,1,4,0.595,0.0,0.693,10,3,4
18,3,1,0.487,0.54,0.61,8,2,3
21,5,4,0.0,0.0,0.324,12,0,7
16,2,0,0.955,0.855,0.624,17,2,2
23,0,2,0.099,0.072,0.055,25,0,8
1,4,4,0.0,0.0,0.0,3,2,8
20,0,2,0.607,0.0,0.099,43,3,9
10,5,1,0.898,0.469,0.426,7,2,2
7,2,3,0.602,0.302,0.894,17,0,5
14,4,2,0.512,0.143,0.088,26,2,6
6,5,1,0.791,0.112,0.508,0,1,3
12,4,1,0.844,0.569,0.432,13,3,3
4,2,1,0.215,0.132,0.245,24,2,6
1,3,4,0.0,0.0,0.0,14,1,9
23,5,1,0.34,0.297,0.528,7,0,5
0,4,2,0.102,0.206,0.0,18,3,9
0,3,2,0.035,0.0,0.0,24,2,9
22,6,1,0.396,0.239,0.299,14,2,6
19,6,1,0.683,0.605,0.667,0,2,2
1,0,1,0.297,0.141,0.23,21,0,6
4,6,1,0.493,0.328,0.2,0,2,5
10,2,1,0.797,0.321,0.591,9,2,2
19,1,2,0.54,0.023,0.53,30,2,6
0,0,2,0.102,0.283,0.001,36,3,10
5,2,4,0.064,0.033,0.104,18,0,7
12,0,1,0.783,0.229,0.416,1,3,2
1,6,2,0.224,0.0,0.0,13,1,9
6,0,1,0.837,0.228,0.516,12,3,4
21,4,4,0.0,0.314,0.31,0,3,6
13,0,0,0.841,0.706,0.8,0,0,1
23,0,4,0.082,0.0,0.449,24,1,7
4,5,0,0.281,0.811,0.409,18,3,4
22,6,1,0.309,0.129,0.624,13,1,6
22,6,2,0.114,0.21,0.145,41,3,10
2,2,2,0.085,0.134,0.105,27,1,9
21,0,2,0.024,0.299,0.206,14,1,6
6,3,3,0.718,0.297,0.668,31,1,5
8,5,0,0.89,0.741,0.657,6,2,2
15,6,2,0.668,0.157,0.216,25,2,5
22,6,1,0.318,0.6,0.54,3,3,5
16,3,0,0.912,0.767,0.532,0,3,1
22,3,2,0.124,0.337,0.106,26,2,8
15,0,2,0.698,0.0,0.17,27,1,7
3,6,2,0.217,0.0,0.0,29,3,10
8,3,2,0.508,0.125,0.289,41,2,7
16,2,4,0.395,0.091,0.356,0,2,3
20,3,1,0.662,0.078,0.646,11,3,5
15,0,0,0.914,0.884,0.45,11,0,1
8,3,1,0.635,0.313,0.55,15,0,3
8,0,0,0.753,0.858,0.785,12,2,2
3,5,2,0.168,0.0,0.0,12,3,10
17,6,1,0.84,0.38,0.74,3,2,2
4,4,2,0.1,0.0,0.0,36,3,10
16,2,0,0.927,0.817,0.623,3,0,1
21,1,4,0.001,0.0,0.182,4,3,8
2,5,2,0.25,0.32,0.0,29,3,10
12,1,4,0.547,0.0,0.372,15,2,3
17,2,2,0.469,0.155,0.242,36,2,6
3,6,2,0.217,0.0,0.0,29,3,10
20,1,1,0.931,0.144,0.543,0,0,3
1,0,3,0.371,0.248,0.397,22,0,6
0,2,1,0.205,0.237,0.249,0,0,5
20,4,1,0.884,0.179,0.422,0,2,3
17,3,0,1.0,0.794,0.82,15,3,1
22,6,4,0.0,0.119,0.321,15,1,7
16,5,1,0.799,0.279,0.309,0,3,2
22,3,4,0.12,0.121,0.31,0,0,7
18,2,0,0.829,0.864,0.677,16,0,3
17,0,0,0.955,0.565,0.791,4,1,1
23,2,2,0.033,0.359,0.262,30,1,7
6,6,3,0.631,0.347,0.662,37,2,6
11,2,0,1.0,0.728,0.71,23,2,2
7,4,2,0.622,0.131,0.389,34,3,8
7,0,3,0.747,0.274,0.964,9,3,4
12,5,1,0.857,0.402,0.38,12,0,3
23,0,2,0.153,0.324,0.11,23,1,8
18,5,0,0.723,0.687,0.827,11,1,3
5,6,1,0.261,0.355,0.134,6,0,6
3,5,2,0.168,0.0,0.0,12,3,10
7,3,1,0.986,0.589,0.702,14,1,3
17,6,3,0.621,0.425,1.0,2,1,4
3,5,4,0.0,0.0,0.041,7,3,9
19,5,1,0.994,0.212,0.837,6,3,3
11,1,0,0.935,0.731,0.638,6,1,1
23,5,2,0.005,0.232,0.158,19,3,9
18,1,1,0.821,0.275,0.655,19,1,3
3,0,2,0.155,0.0,0.0,21,0,8
21,1,2,0.038,0.129,0.22,18,2,7
1,6,1,0.153,0.363,0.123,0,0,6
5,4,2,0.126,0.022,0.0,40,0,8
19,3,2,0.614,0.119,0.367,21,3,6
9,0,3,0.637,0.285,0.767,20,2,5
17,2,0,1.0,0.961,0.734,18,0,1
19,6,2,0.529,0.0,0.38,24,2,6
5,3,4,0.047,0.081,0.055,10,3,7
19,4,0,0.947,0.799,0.875,3,2,1
3,4,2,0.003,0.565,0.031,29,2,9
3,4,2,0.048,0.215,0.0,15,1,9
7,2,3,0.761,0.469,0.743,13,1,4
15,3,3,0.673,0.317,0.916,9,1,4
2,4,2,0.103,0.103,0.0,49,2,9
9,2,1,0.891,0.022,0.459,0,3,4
18,6,2,0.481,0.054,0.613,19,3,7
7,0,0,0.961,0.768,0.783,11,2,3
18,3,3,0.493,0.23,0.993,17,3,5
20,3,0,0.77,0.845,0.502,22,1,4
6,0,2,0.542,0.101,0.045,17,3,7
14,0,2,0.671,0.182,0.233,27,2,5
3,2,2,0.069,0.29,0.052,25,3,9
22,2,2,0.206,0.0,0.284,23,1,7
21,3,2,0.251,0.0,0.138,20,1,8
12,6,2,0.454,0.065,0.22,15,1,5
5,4,2,0.126,0.022,0.0,40,0,8
4,4,2,0.1,0.0,0.0,36,3,10
10,1,0,0.848,0.864,0.55,25,1,2
15,3,0,0.834,0.85,0.609,7,3,1
23,3,4,0.068,0.11,0.408,13,2,7
2,4,2,0.036,0.142,0.0,32,0,9
22,5,1,0.247,0.272,0.567,12,2,5
0,6,2,0.164,0.061,0.0,18,3,10
8,5,2,0.613,0.298,0.403,17,0,6
23,2,1,0.154,0.298,0.505,11,2,5
1,2,4,0.131,0.267,0.0,6,1,7
17,5,0,0.598,0.538,0.851,4,0,2
17,6,2,0.66,0.0,0.365,17,0,5
22,4,1,0.264,0.598,0.547,0,3,4
23,0,4,0.0,0.12,0.291,0,2,6
5,0,4,0.0,0.0,0.019,5,0,7
17,2,0,1.0,0.961,0.734,18,0,1
22,1,1,0.315,0.214,0.52,9,3,5
7,4,1,0.733,0.144,0.68,6,3,4
20,3,2,0.423,0.37,0.214,32,1,6
17,5,0,0.838,0.887,0.88,11,3,2
22,2,1,0.316,0.173,0.534,0,2,5
1,2,1,0.29,0.292,0.293,11,1,6
22,0,2,0.132,0.0,0.0,11,1,8
0,6,2,0.164,0.061,0.0,18,3,10
13,1,1,0.772,0.468,0.636,24,3,3
21,2,2,0.172,0.021,0.34,9,1,7
8,0,0,0.935,0.842,0.774,4,3,2
22,2,4,0.0,0.179,0.186,0,3,8
1,1,1,0.335,0.263,0.271,13,3,5
17,2,1,0.903,0.64,0.734,0,3,1
5,1,3,0.197,0.301,0.546,19,0,6
20,3,1,0.672,0.284,0.507,12,2,5
4,3,2,0.0,0.315,0.0,24,3,10
11,2,1,0.787,0.403,0.619,0,1,2
20,0,2,0.607,0.0,0.099,43,3,9
5,1,4,0.0,0.145,0.0,0,3,7
10,6,0,0.811,1.0,0.708,13,2,1
0,4,4,0.068,0.123,0.057,11,1,8
8,6,3,0.746,0.285,0.989,16,0,4
20,3,4,0.503,0.0,0.163,0,1,6
10,4,3,0.608,0.275,0.957,17,0,4
2,6,4,0.0,0.029,0.088,5,1,8
10,1,4,0.536,0.158,0.253,1,3,2
0,3,2,0.035,0.0,0.0,24,2,9
18,5,3,0.878,0.367,1.0,34,1,5
15,6,0,0.877,0.609,0.678,22,1,2
4,3,2,0.0,0.315,0.0,24,3,10
21,1,2,0.029,0.223,0.284,20,2,7
3,1,4,0.0,0.051,0.0,21,3,8
8,3,1,0.795,0.296,0.508,13,0,4
2,2,2,0.199,0.185,0.0,7,3,8
5,3,2,0.114,0.172,0.0,35,3,8
18,5,1,0.803,0.297,0.727,12,2,3
20,3,4,0.429,0.241,0.513,15,1,5
2,3,2,0.011,0.479,0.0,31,0,8
22,2,4,0.0,0.211,0.098,0,1,7
0,5,2,0.086,0.077,0.0,33,0,10
4,0,4,0.0,0.056,0.0,4,2,8
23,4,2,0.042,0.029,0.127,23,0,8
10,3,2,0.546,0.43,0.286,29,2,5
12,1,1,0.78,0.696,0.721,6,2,2
2,2,4,0.085,0.035,0.017,0,2,8
4,4,2,0.1,0.0,0.0,36,3,10
17,3,1,0.859,0.38,0.708,17,0,2
16,3,1,0.928,0.266,0.549,0,3,3
16,3,2,0.384,0.126,0.171,30,2,6
0,6,4,0.16,0.1,0.0,1,0,9
9,3,1,0.873,0.343,0.792,11,1,3
2,1,1,0.288,0.194,0.357,0,3,5
21,1,2,0.217,0.409,0.341,32,3,7
4,1,1,0.266,0.515,0.261,16,2,5
5,6,0,0.486,0.631,0.368,24,1,4
18,5,3,0.687,0.361,1.0,17,1,4
1,6,2,0.039,0.111,0.0,34,0,10
4,4,2,0.1,0.0,0.0,36,3,10
0,2,4,0.0,0.136,0.013,6,0,8
13,2,2,0.705,0.23,0.013,18,3,6
8,5,2,0.644,0.056,0.112,33,3,7
21,6,0,0.253,0.583,0.649,15,1,4
19,0,2,0.726,0.173,0.293,12,0,6
1,4,3,0.27,0.572,0.344,19,0,6
9,6,2,0.651,0.23,0.479,34,3,7
4,1,1,0.153,0.381,0.162,25,2,7
11,6,3,0.893,0.37,0.832,21,2,4
14,0,4,0.509,0.0,0.351,0,0,3
5,2,2,0.164,0.26,0.0,25,0,7
9,5,1,0.679,0.34,0.778,19,1,4
23,2,0,0.536,0.666,0.535,19,3,4
22,2,2,0.297,0.0,0.154,25,3,9
12,5,1,0.862,0.455,0.616,2,2,2
0,2,1,0.362,0.14,0.198,0,0,6
8,3,0,0.876,0.911,0.729,8,1,2
20,3,1,0.905,0.316,0.524,11,1,4
10,4,0,0.835,0.876,0.702,8,3,1
3,5,2,0.055,0.125,0.0,44,0,10
19,0,0,0.696,0.853,0.809,19,1,2
22,6,2,0.114,0.21,0.145,41,3,10
10,0,1,0.853,0.264,0.494,0,0,2
9,4,1,0.788,0.379,0.605,0,1,3
1,0,2,0.065,0.118,0.0,42,2,9
19,4,2,0.584,0.306,0.524,17,3,6
7,1,3,0.844,0.519,0.788,9,3,4
5,0,1,0.165,0.383,0.16,10,0,6
16,5,2,0.656,0.418,0.162,34,3,6
19,4,0,0.947,0.946,0.887,18,2,2
1,2,2,0.207,0.146,0.0,28,2,8
20,5,2,0.542,0.114,0.247,15,1,6
5,5,2,0.016,0.316,0.0,23,2,7
13,3,0,0.928,0.714,0.67,4,0,1
5,2,2,0.066,0.366,0.0,34,0,7
18,3,2,0.531,0.182,0.439,18,2,5
2,6,1,0.222,0.061,0.065,11,1,8
2,5,2,0.25,0.32,0.0,29,3,10
2,6,2,0.226,0.465,0.0,42,3,10
13,4,0,0.946,0.706,0.565,8,2,1
7,4,4,0.568,0.117,0.55,0,0,4
17,6,2,0.622,0.227,0.368,23,3,6
19,1,3,0.54,0.249,0.937,8,2,5
19,6,2,0.529,0.099,0.307,21,1,6
19,4,0,0.947,0.799,0.875,3,2,1
0,4,2,0.102,0.206,0.0,18,3,9
11,0,4,0.221,0.467,0.106,18,0,5
11,3,1,0.814,0.413,0.4,0,2,2
17,5,0,0.951,0.811,0.984,11,1,1
1,6,2,0.224,0.0,0.0,13,1,9
18,0,1,0.729,0.361,0.571,10,3,3
15,5,0,0.806,0.457,0.462,14,0,2
17,5,0,0.951,0.811,0.984,11,1,1
23,0,0,0.48,0.806,0.674,14,1,3
18,6,0,0.791,0.785,0.847,21,0,3
5,4,2,0.03,0.156,0.0,32,0,8
4,4,2,0.1,0.0,0.0,36,3,10
23,5,4,0.083,0.242,0.442,7,0,7
7,0,0,0.865,0.651,0.671,22,1,3
1,3,0,0.383,0.623,0.331,10,0,5
2,5,2,0.25,0.32,0.0,29,3,10
14,6,0,0.982,1.0,0.645,22,1,1
8,4,3,0.774,0.371,0.856,19,2,4
2,2,2,0.085,0.134,0.105,27,1,9
1,5,1,0.429,0.521,0.203,17,2,6
3,2,2,0.106,0.149,0.0,36,0,8
7,4,1,0.813,0.391,0.699,6,2,3
22,2,2,0.149,0.132,0.394,28,3,7
1,6,2,0.224,0.0,0.0,13,1,9
22,2,1,0.406,0.297,0.553,1,3,4
22,0,1,0.198,0.325,0.415,10,1,5
7,2,2,0.6,0.106,0.336,28,1,7
13,4,0,0.946,0.706,0.565,8,2,1
3,1,2,0.0,0.22,0.0,28,3,9
14,2,0,1.0,0.695,0.602,15,2,2
12,3,2,0.833,0.48,0.023,22,3,6
12,6,4,0.348,0.095,0.114,0,3,4
4,5,0,0.384,0.694,0.344,4,2,4
20,3,2,0.577,0.0,0.258,25,2,6
13,1,2,0.596,0.096,0.074,33,1,6
21,6,1,0.382,0.24,0.276,11,1,5
16,2,0,0.927,0.817,0.623,3,0,1
23,1,1,0.401,0.207,0.482,11,1,5
13,3,2,0.587,0.061,0.303,17,0,5
13,1,1,0.945,0.291,0.579,6,2,2
12,2,2,0.666,0.0,0.054,24,2,6
7,6,2,0.582,0.304,0.316,28,3,6
14,2,1,0.922,0.082,0.653,5,3,2
3,4,2,0.029,0.097,0.0,11,3,9
1,5,4,0.0,0.0,0.0,0,2,8
11,2,2,0.55,0.084,0.359,37,3,7
23,5,0,0.605,0.745,0.569,11,2,4
14,5,3,0.642,0.547,0.718,11,1,3
17,5,2,0.604,0.173,0.487,19,0,5
5,0,4,0.0,0.0,0.0,1,1,7
9,2,2,0.665,0.009,0.303,21,2,6
17,5,0,0.793,0.73,0.719,0,2,1
5,5,1,0.296,0.048,0.238,11,0,5
19,0,1,0.872,0.573,0.744,3,2,3
0,1,3,0.293,0.448,0.722,23,0,6
11,4,2,0.736,0.364,0.136,16,0,5
5,6,3,0.169,0.199,0.432,31,0,6
16,5,1,0.935,0.171,0.549,9,0,3
9,2,0,0.907,0.698,0.828,22,1,2
9,4,2,0.642,0.152,0.431,34,1,6
23,1,2,0.0,0.0,0.155,25,3,9
9,6,2,0.512,0.003,0.172,25,1,7
0,5,2,0.086,0.077,0.0,33,0,10
18,2,1,0.874,0.524,0.723,14,3,3
11,0,2,0.487,0.233,0.256,29,3,6
4,3,1,0.162,0.269,0.142,22,1,6
16,4,1,0.823,0.309,0.493,0,1,2
10,6,3,0.53,0.187,0.867,16,2,4
10,6,0,0.811,1.0,0.708,13,2,1
1,3,1,0.335,0.429,0.0,16,1,6
5,2,4,0.0,0.098,0.0,0,3,7
4,3,2,0.1,0.223,0.0,10,0,8
3,5,2,0.055,0.125,0.0,44,0,10
6,5,0,0.786,0.715,0.607,8,1,2
5,2,4,0.0,0.0,0.0,0,2,7
3,0,4,0.0,0.181,0.147,16,1,8
11,6,0,0.929,0.467,0.728,16,1,2
